text,Emotion_Label
@be4after حوثي يال سروق ما قدرتو عليه بتقدرون على مصر هههههههههههه نصيحه ادفع يبو منشار وخلص قبل لا ينتفونك المصاريه,['Disgust']
@IWTDZ @agg_123456 @moolootof @Abd_seen @mr_Loser_27 حتى الشيعة يسمون نفسهم اهل سنة انت مو سني انت مبتدع,['Disgust']
العزة لله و لعباده المؤمنين بينما سلطة العار تجلس مع الأمريكي و الصهيوني من أجل القضاء على العرين.... العرين يقول كلمة الشعب في رأس هذا المستوطن 💚💚💚 بوركت الايادي المقاومة 🔥🔥🔥🔥 https://t.co/8lCk8S9Bqd,['Disgust']
@m_albayhani سؤال يابيحاني أين كنت عندما كان الحوثيين في بيحان ؟! من حررها غير جيش الجنوب والعمالقه الابطال بدعم من التحالف !,['Surprise']
بالعراق حكم القرامطةالحشاشون الباطنيةالتكفيرية الدواعش يصدرون قرار بمنع الخمور للتمويه واقاموا في بغداد وحدها 75 ملهى دعارة تابعة لقادة الميلشيات سستاني والحكيم والصدر والمالكي وسمحوا للمخدرات بغزو البلاد والمدارس والبيوت-#ولاده_العباس -#ولادة_سبط_الرسول #منصة_إحسان #السعودية https://t.co/ndZCg1MbBw,['Disgust']
@mugbelalsaiari اخي مقبل المشهد اليمني يتكون مع مشكله وقضايا المشكله التي تهدد اليمن والمنطقه هي الانقلاب الحوثي والدعم الايراني للارهاب في اليمن والذي تمثل بتوافق بين للقاعده والحوثي اخيرا والقضايا كثيره منها القضيه الجنوبيه التي وضعت لها حلول في مؤتمر الحوار الوطني دعونا ننهي المشكله اولا,['No emotions']
@mushtaqtalib وهل هناك دليل على أنهم الصحابة لا يوجد دليل . فالقوم الذين يعرفهم قد يكونون منافقين كانوا على عهد النبي مثل عبدالله بن أبي بن سلول,['No emotions']
@bakr_khallaf ابقى هات كوهين ولا ابن عمه ليشع يدافع معاك دانتو شوية زب اله عليا النعمه ومتسووش والله انت والي شبهك https://t.co/noi3ADdfVp,['Disgust']
@kasimf لان الجزائر لازالت مستعمرة فرنسية بالخفاء قرارها فرنسي,['No emotions']
@khalilnasrallah خرا عليك وعلى المقاومه وعلى حزب الشيطان,['Disgust']
الخلايجه عندهم كونسبت مقدس بتاع اذاي اسعد نفسي باقل الامكانيات وحقيقي انا مش شايف نفسي غير اني بنتمي للهطل ده ❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️ https://t.co/dX1Na8aUH4,['Love']
@Oskardaa10 @FN_147 ههههههه اضحك الله سنك يا بروستدي قسم على كيفك يا ممر شرفي وانبطح مثل غيرك,['Disgust']
عادي والله عادي. الرومانية عملو نفس الشي مع Andrew Tate بضغط من السفارة الامريكية هونيك. واليساريين الحمير بلبنان كانوا عم يهللوا انو هيدا متحرش كل هالخبار الكاذبة. شقفة حمير https://t.co/BNRwPBW8Tc,['Disgust']
@Oss121119 @AlmghrbySafyra @abdelali_ach هذا تماما ما دعاك الى التنكر لأصلك يا مستعرب . تحس بالدونية وترتمي في احضان غيرك,['Disgust']
@mu12467900 وطنيتهم تم طعنها بخنجر حقد طائفي جعلهم يسعون لإرضاء إيران الشر على حساب العراق,['Disgust']
@M__albugaly كل واحد يحاول يطلع نفسه من هذه البذائة انتم يهود و خونة العرب بسبكم مملكتنا الغالية والانقاص منها ، ولن تحصلو على الدعم بدون مقابل، مصاري ببلاش مافي يا عمو فيش دعم خلص. سندافع عن مملكتنا بكل حزم وشدة مع من يتعدى ويغلط 🤷🏻‍♂️,['Disgust']
@R82DB متعودين على الكذب و تزوير كل شئ.. إذا كان كذبوا على الصحابة وامهات المؤمنين.. كذبوا و جعلوا من المعممين أسياد وهم فرس لايمتون باي صلة للعرب ولا لآ ال البيت القرشيين أبناء الجزيرة العربية.. هم مجرد ذيول لإيران الصفوية المجوسية,['Disgust']
@FFF_QQ7 @Aldowayesh حمدلله لاعب للنصر وانت تنافس على الهبوط يالخدمي صرت تذانب معه الحين 🤣 خدم ما عليكم شرهه,['Disgust']
@MoaElshamy نهاية عصر القذارة الزملكاوية والخوض في الاعراض بلا عشرية بلا بدنجان مكنش ٢ دوري في انشغال الاهلي بافريقيا الاهلي راكب الزمالك اخر ٢٥ سنة حرفيا في كل البطولات,['Disgust']
@balharithy كلب ماجور حاله من حالك والجنوبين هم الي يديرون المعارك ومالتحالف غير الجنوبين لنهم بالنهاية بدونهم ماتحرر اليمن ٧٠٪ تبين تقولين يابشيره انكم تحررون اليمن 😂 يارجال ماحررتو طربال تعز ،حلبتو التحالف بما فيه الكفايه ومالقو اوفاء من الجنوبين قتال وشراسة ودفاع ع العقيده والارض والعرض,['Disgust']
أكد فريق الخبراء التابع لمجلس الأمن: أن عائلة الحوثي وعائلات موالية لها تسيطر على العديد من الموارد الاقتصادية والعقارات وشركات الاتصالات والجمارك والزكاة وفرضت عائدات غير قانونية بما في ذلك الخمس وتتنصل عن دفع رواتب موظفي الدولة. #الحوثي_جماعه_ارهابيه https://t.co/HGwlgZ7d5B,['No emotions']
RT @AMM90538065: #أدوات_السيطرة_لدى_النخبة الماسونية في كل مكان.. https://t.co/yT2ol108aD,['No emotions']
الاسلحة الايرانية المهربة للحوثي بينما الاسلحة التي يستخدما الحوثي معظمها روسية الصنع لاسيما الثقيلة منها ومن يدفع فاتورة قيمة الاسلحة تلك بلا شك السعودية.,['Trust']
@a_alfreh وانت يا قوطي تلف العالم خلف الهلال 🤷🏼‍♂️ مره الوداد ثم فيلامنقو ثم ريال مدريد ثم رجعك الى اسيا ثم شباب اهلي دبي ثم فولاذ ثم الان الدحيل 🤷🏼‍♂️,['Disgust']
@thenewmaster909 @SaedAboAhmed2 @AmlAlbrydy @zieajamil هذه وصية الامام احمد رضي الله عنه تكشف جهل الوهابية وانهم ليسوا اهلا للاجتهاد المطلق. https://t.co/1UTxnZJLAF,['Disgust']
@NaillyCoh مرحبا نعم إسرائيل ليس عدو للنظام الملكي الحاكم بالدكتوريه ولاكن الشعب المغربي عدو لإسرائيل العنصريه المحتلة لفلسطين التاريخيه للتذكير ايظا هي دولة عنصريه للتذكير ايظا محتله فلسطين و الجولان السوري وأراضي لبنانية للتذكير كل يوم ترتكب جرائم حرب ضد الفلسطينيين,['Disgust']
@H2_11 @Jamalammar82 @krz_010 @gorgeous4ew يارجال ذا ماعنده وطن مهمته الاولى والاخيره تقديس المؤخرة الغربية,['Disgust']
@hyd_64 مشكلتهم يقصون من التاريخ ويوهمك انه مظلوم دايم تسمعهم يرددون الوهابية دمروا كربلاء بس مايقول لك ليه العراقين هجموا على مدينة تنومه في نجد وقتلوا كل اهلها فرد عليهم الامام عبدالعزيز ال سعود بالهجوم على كربلاء يعتدون عليك ولا يبون منك ترد عليهم اقراء التاريخ وتعرف مين غدر يكاوي,['Surprise']
@ALJADEEDNEWS @samarabukhalil @mounayer1 حزب الله غبي اذا بيعطي سياسيا السعودية اي شي ، حلف ايران الممتد للبنان قادر يحتل الخليج ويركعو وياخدو لبدهن ياه . اول مرة بشوف منتصر متل حزب الله بسلم للخسران . بصراحة تحليل مو زابط,['Surprise']
@majed9_999 لا يخسى النصر وربي محلي في محلي في محلي عالمي وانت ماعندك بطوله اسيويه تفكر عقلي عقل النصراوي,['Disgust']
@ZS2OO3 هذه شهادة منكم أن أجدادكم كانوا أعرابا مجرمين قطاع طرق نهابين لحجاج بيت الله الحرام يقتلونهم ويسبونهم أو دفع إتاوات مرور لهم وقد أمن الله سبيل العبور إليه والله ما رأت العرب في الجاهلية خسة كخسة أجدادكم في إسلامهم ولقد أمنوا الحجاج في الجاهلية وحرمت أشهر الحج، بئس السلف والخلف,['Disgust']
2) محمد الراشد ، جاسوس يعمل لصالح المخابرات الكندية ، هرب تلميذة بريطانية شميمة بيغوم وصديقاتها إلى سوريا في عام 2015 ، وفقًا لكتاب جديد ، وتقارير إعلامية بريطانية دفعت إلى المطالبة بإجراء تحقيق رسمي.,['No emotions']
@3ev @M1thiab صعبها و هي سهلة اول مرة من سنين اشوف السد يعاني ضد فريق منبطح نفس الاهلي,['Disgust']
@sattamalthqil النصراوي مخليك تهذري ولا انت رخمه ماتقدر تواجه,['Disgust']
@zainabera @ahmadabdulsada ان كانت روسيا لم تخدم العراق بشئ فهي افضل ممن احتل العراق ودمره وقتل ابناءه ونهب ثرواته,['No emotions']
@CoItll @iir89___ يخسي ويعقب ذا الجيزاني اللحجي,['Disgust']
@al0o0sh5 @ALMRISEUL شجعهم بس انتبه تصير يهودي زيهم,['Disgust']
@ner8o @mfu46 مشكلتك ما تصدق ان التوظيف هناك سهل ، تحسب ان مشردين امريكا زي مشردين سوريا و مصر … لا لا ،، هذولا مشردين ب ارادتهم هم سواء كان من خطأ منهم خلاهم بطريق هلاك او متعمدين اقسم بالله فيه فرص بس هم السبب مو اي احد ثاني,"['Disgust', 'Anticipation', 'Trust']"
معاوية تزوج من آل البيت يا جهلة روح اقرأ التاريخ إلي دفنه معمم تحت عمامته #معاويه_نعال_المومنين,['Disgust']
@kamal_alhaydary نداء للمعممين الروافض وأتباعهم &gt;&gt;&gt;صححوا عقيدتكم الشركية واتركوا الجدال في باطل اختلقه جهلة علم ودين قبلكم ..,['Disgust']
@HussainMouanes الخارجية بيد الاكراد والاكراد اداة طيعة بيد امريكا,['Disgust']
@TrendEPL العىم القرف ياخي ذا المنغولي,['Disgust']
@P1ibWSvgFMcHxYh لا ياذيل ايران رئيس مجلس الشورى وضح ان الايه تخص مكه المكرمه و لم يقل السعوديه يالمطي و ممكن انك ماتعرف الا فارسي ولم تفهم كلامه,['Disgust']
@VwueyMQI4seY5Un @moiegy التضييق على المصريين وممارسة العنصريه ضد المصريين على ارضهم وفي بلدهم اخرتها إياه دا احتلال مصر على خطى لبنان https://t.co/ttJJGmyGYp,"['Disgust', 'Anticipation']"
RT @tomas_4040: نتمني انا لايتكرر هذ المشهد نساء اعتقد انه مجوسيات امام مقابر الصحابه يفعلنا هاكذ https://t.co/YvLCdJt1dZ,['Disgust']
@EdyCohen محد سافل غير مراجعكم المجوسيه,['Disgust']
@BassamJaara @Saoud7758 هذا شغل اسيادك يا ساقط,['Disgust']
@MayaSabbagh7 صحيح يجب أن نتحد جميعنا تحت راية الإسلام الوهابية والنواصب والروافض والخوارج والسنة والشيعة والإسماعيلي والزيدية وكل المسلمين,['Trust']
@itok125 أعتقد ان المقصود مفهوم وهي إسرائيل الصهيونىة وحكومتها المتطرفة وسياسة الأبارتايد والعنصرية.,['Disgust']
@AshryfIdrissi لاحول ولا قوة إلا بالله العلي العظيم. هذا ما تطمح له فرنسا عبر خدامها ، بتمرير خطابات عنصرية عبر قنوات رسمية لبث سمومها وتجيبش الكل ضد الكل حتى تشرعن لتدخلاتها السياسية والعسكرية . حسبنا الله ونعم الوكيل في كل خائن لإخوانه مقابل دراهم معدودة أو كرسي بائد.,"['Anger', 'Sadness', 'Disgust']"
يحاورون الحوثية ثم يتهمون الجنوبيين أنهم بقايا الضاحية الجنوبية يهربون من فشلهم وخضوعهم للحوثية بمحاولة رمي فشلهم على الجنوبيين تعرفون من هم اكيد 😜,['Disgust']
@Lr3Bx الخزان تقدر تأخذه من دوله اسرائيل نشوف مراجلكم بس ماتقدرون ولا انتم رجال الله لايردكم ولا يرد كل متعاطف معاكم ياحثالات الشعوب,['Disgust']
@egypt203040 اليهود تجار اذكياء كلمه التاجر اليهودى واحده واسالوا من تعامل معهم قبل الثوره مافيش تاجر يهودى بيمص دم شعبه اليهودى دول مصريين بيصلوا ويصوموا ومتدين بطبعهم وبيمصوا دم المصريين,['Disgust']
عليك من الله ما تستحق يا عدو الله يا مجوسي https://t.co/dQpSjTjqAp,"['Anger', 'Disgust']"
@whaticantq @_iuranus حسستيني ان الواحد لو دولته سوت شي غلط فهو غلطان معهم وما يحق له ينكر المنكر واورانوس معروفه بأحترامها وتطبيقها للدين وهي سألت سؤال عام ما حددت فئةوحتى مش بيوم يخص دولةعشان تربطي المواضيع بذي الطريقة الغبية.. هديها شوي ودافعي عن دولتك بعدما تقري التغريدة اكثر من مرة لا تفشلين نفسك,"['Disgust', 'Surprise']"
مالنعال إلا انتم يالروافض، حسبي الله ونعم الوكيل فيكم #معاويه_نعال_المومنين,['Disgust']
من حق روسيا ان تنتصر لاان تهزم غرد على طريقة التطفل الغربي الامريكي الوقح.,['Disgust']
انت شحات ابن متعه امانه تسال امك من هو ابمك يارافضى https://t.co/myIDgJmbj0,['Disgust']
@yacineDZ2520 @benamar31 التطبيع مع فرنسا التي إغتصبت وقتلت فيكم الملايين حلال والتطبيع مع إسرائيل حرام...تفووو عليكم يا منافقين,['Disgust']
@AlaaMubarak_ كان احسن من الجعر القزم الخائن اللي بيحكمنا على الأقل لا باع ولا فرط لكن مصر ابتليت بالخسيسي الخاين العميل الحرامي الذي باع الوطن والأرض والنيل باقي ايه حلو في مصر في ظل حكم هذا الخائن العميل,['Disgust']
@AlaskreeDrndesh لعنة الله على ال سلول الوهابيين دعاة فتنه والا ألم يجدوا غير الطليق ابن الطليق لاعادة تدوير هذه النفاية,['Disgust']
@amjadt25 قادمة من سوريا، قادمة من مناطق عصابة الاسد، قادمة من طرف ميليشيات ايران الاسدية، وانت تطبل صباح مساء لتعويم المجرم بشار الذي تتحكم ايران حتى بملابسه الداخلية,['Disgust']
@AmlAlbrydy @zieajamil جميع الفرق الوهابية تقول نفس هذا القول. https://t.co/Q0ldH8U4Fw,['No emotions']
@o9gJchiGR3FqA1d @hureyaksa والله انك كذاب السعودية مالها دخل وجيب لي اسرائيلي في السعودية كلهم في قطر واولهم غزمي بشارة وبعدين لاتصير زي البهية تصدق كلامه اتحداك الكلام ذا ماحصل في مصر اصلا,['Disgust']
زغرتو ياشعب أمريكيا تقف بجانبكم تتابع الفيلم الذي صنعته لكم 2011 ومازال ما تم https://t.co/mtUhDtZNy4,['Disgust']
@i2i2bi_ @gorgeous4ew تصبيعة الاناضولي العصملي القذر بطريقه فنيه وحركه خفيفه ليتجنب العقوبه القانونيه https://t.co/GuaqYYvjXM,['Disgust']
@Al_thawaq قصدك المرجعية الايرانية دنعللللل ابوكم لابو الخميني لابو كل ديوث مثلكم نكسسسسسس https://t.co/Y7aWVzoUWl,['Disgust']
عمليات الثأر المقدس رداً على اغتيال المهندس يحيى عياش 👈🏻 الذي يقول أن الفلسطينيين باعو قضيتهم ماهو إلا شاهد زور لم يرى الحقيقة بسبب اعمال كي الوعي التي مارسها الاعلام الصهيوني في الاذهان بعد الصفقات الفاشلة ك اوسلو وغيرها من الخونة عباس والذين معه https://t.co/U8kPAEhQOT,['Disgust']
@BitarSamira قناه للاخوان المسلمين التكفيريين، ينفثون سموم الشر والفرقه بين الشعوب العربيه. ينخدع بتغريداتهم الشريره بعض العرب ويتفاعل مع ما تنشره من شر، يجب رد كيدهم الى نحو هم وتجنب تحميل الدول العربيه ذنوب هؤلاء المفسدين في الارض,['Disgust']
لماذا فرنسا أقذر دولة في التاريخ جوجل يكذب هذه هي الحقيقة كاملة https://t.co/AsNuaBZjto عبر @YouTube,['Disgust']
معنا خمسه ملوك يستلمون الجائزة الصداقه الصهيونيه ( ان الملوك اذا دخلوا قريه افسدوها ) صدق الله العظيم . هنا يتم اعلان تجار القضيه العربيه والمقدسات للعلن . عليهم لعنة التاريخ هولاء الملوثون الخنازير .. https://t.co/eq6wPuTowh,['Disgust']
@7uipp_ هذا اسوء موسم بتاريخ برشلونة وعلى الاقل حسموا فيه التأهل للابطال، اما انت باسوء موسم لك كنت بالدرجه الثانيه وعلى صعيد الدوري ال١٥ مهما جيتني من مختلف النقاط يبقى فريقك ضئيييييل امام برشلونه ومدعوس عليه,['Disgust']
@Mubark_m9 ههههههههه الجدران والله تضربون فيها انتم بس خلو الاستعانه بصديق وبتشوفون شسوي فيكم العالمي ياقزم,['Disgust']
@Ahmedmalfifi @NYS9511 مش انفصال يا سعودي. انفصلا عضمانك اسمه فك ارتباط يا سعودي حوثي,['Disgust']
""" غزوان #المخلافي "" .. أداة إخوان #اليمن في أحضان الـ #حوثي https://t.co/nDPb1EVXUU #الخليج_العربي #التحالف_العربي #السعودية #الامارات #البحرين #قطر #سلطنة_عمان #الكويت https://t.co/o3JlqWQOEE",['No emotions']
@mtdawel21 جحفلكم سباكس لان سباكس يبي ناس محترفين يتداولون بدون عاطفه ولابد اذا يبي ينجح بسباكس يحدد نقطه وقف الخساره قبل مايفكر بالربح حتي لو يتاكد انه راح يرتد ضرب الوقف انهي الصفقه بدون مكابره وعواطف,['Disgust']
@atc8877 ترى من صالحك ان طلع الهلال بيدور عليكم وبيجلدكم وياخذ الدوري لو تحطون مسلي حكم,['Disgust']
#معاويه_نعال_المومنين الشيعه طعنو في عرض الرسول صل الله عليه وسلم وسبو الصحابه الاشراف رضي الله عنهم وشتمو ماهي غريبه عليهم هذا هم وتخلفهم وحقدهم,"['Sadness', 'Disgust']"
@Ali_Albukhaiti اكيد يا على أنتَ ملحد شيعي تتقول على ام المؤمنين عائشه انها قالت : أنت الذي تزعم أنك نبي. ملحد ومن قرح يقرح 😛 😜 😝,['Disgust']
قرار فرنسي متأخر جداً #ماكرون متى يستيقظ الأوروبيون؟ باسم حقوق الإنسان استقطبوا خلال السنوات الماضية كل مجرم مطارد وملاحق من الأنظمة العربية. غزو الاسلام السياسي شوه أوروبا وجه #ألمانيا تغير،شوارعها اختلفت لم تعد #فرنسا أرض التعريف عن الحرية وليست #بريطانيا سوى مخزن للفكر الهدام https://t.co/QorfcbwC0C,"['Sadness', 'Pessimism']"
@GunsnRosezzz @j1lah @meretbetah وياريت تفتخروا بالارث المصري الأصيل البراقع إرث عربي من زمان ومذكور هو إرث دخيل عليكم من المهاجرين اوريدي عندكم لبس فرعوني,['Disgust']
خلهم يفرحون ذى السنه والدعس قادم السنه الجايه الوعد قداام ياخدم https://t.co/fHvztOZZkQ,['Disgust']
RT @samybk094: @mazen00711 هذه النوعية من الشاذين والمرضى النفسيين هما من أختارهم الاستعمار لحكم بلادنا العربية والاسلامية المنكوبة,['Disgust']
@raad_arabi نسمع النباح من ٢٠٢٠ الله يعين الامريكان بيصبرون ٤٠ سنه ثانيه علشان يرون جثث جيشهم بالشوارع 😁 https://t.co/j6vPeWryvX,['Disgust']
@Kramantes2 @wael_alemam ان شاء الله يوم جميل بدأ بحبس البلطجى وان شاء الله الترجى هينفخهم وينتهى بفوز مريح وانذار للجميع باذن الله,['Disgust']
@Frukit_ @nadjib__fcb بطولة وضيعة لن ننسى ان الليو اهانك ثلاث مرات بالابطال https://t.co/9DO10dRTcB,['Disgust']
RT @goodflowe12: عندما تتأمل هذه كلمات هناك تناقض(الاستعماري الايطالي) (زعيم المتمردين) https://t.co/9xjVtwwqA6,['No emotions']
@ali_al_dahab والله الجنوبيين مش اعدا لكم ولم نوايانا طاهر ذهبنا معكم الي صعده الحديده وطعنتونا بالخلف اما الحوثي مع الوقت ستدرك مدا خطورته على فطره الناس,['Anticipation']
@AlgerianAircra1 معركة مطار غوستوميل .. لم تكن بهاذا السوء .. روسيا خسرت بعض المروحيات لكن ليست العشرات .. الخطة كشفتها المخابرات الاميركية لاوكرانيا ايام من قبل .. لكن قوات الانزال الروسية سيطرت على المطار بشكل تام ..وانسحبت بسبب انكشاف الخطة الكلية .. الخسائر موجودة لكن دون مبالغة,['No emotions']
@talalalenazi_9 تقلع وخلك في ديرتك يالقوطي,['Disgust']
@alsnafi_4uae عقبال كل متحرش ومغتصب حسبي الله عليهم 🤲🏼 مرضى الي يدافعون عنه يعني هو بنفسه اعترف بغلطته شو بعد يبون اكثر من جي ؟,"['Sadness', 'Disgust', 'Surprise']"
@saudibus222 انا مصر وبقولك ده ك لب من ك لاب العرص اللى بيحكمنا بس انتوا السبب فى كل اللى بيحصل ده فلولا دعم دول الخليج لك لب مصر ماكنش الحال وصل إلى هذه الدرجة من السوء فأنتم سبب أساسى فى قتل و اعتقال وتشريد خيرة شباب و رجال مصر فادعو الله أن ينتقم من كل من ساند هذا اللص القاتل الفاسد,['Disgust']
@abofais97589639 @ahmad2man انت اللي مشغل نفسك بما لا يعنيك. اسيا فوق مستواك. خلك محلي متصدر لا تكلمني. الراحة النفسية ترى زينة. https://t.co/XDg4fYzVWE,['Disgust']
@0eqp_ @xp10px و انت تقارن ناديك الوضيع بالنصر,['Disgust']
غرق قارب عتد ساحل ايطاليا يحمل عشرات المهاجرين وانتشلت 40 جثة وما زال البحث جار عن بقية الجثث دول الخليج الثرية تفتح ابوابها لملايين العمال من الهند المعادية للعرب والمسلمين وتغلقها امام العرب اللاجئين تتركهم يموتون غرقاوطعاما لحيتان البحر اي قلوب قاسيةهذه,"['Sadness', 'Disgust']"
@kaerazor_0 @_njlaoun @fadaqzhra عمر رضي الله عنه هدم كبرياء الفرس وهي قضية عربيه فارسيه انت وش دخلك اعرف ان ف امك حيوانات منويه فارسيه ع عربيه ع افغانيه لكن خلك بعيد ابناء متعددي الاباء نرفض وجودهم ف خلافاتنا التاريخيه مع المجوس,"['Love', 'Disgust']"
@limaabdallah الامام عمر بن الخطاب عليه السلام، والله اذا عمر ما يستاهل الامامة اتوقع محد في الدنيا يستاهلها فديتك داعس خشوم الفرس وهو منسدح في المدينة دمر دولتهم اللي عمرها الف سنة ❤️ والله لو مالنبي قال لا نبي بعدي لقلنا عمر هو نبي مرسل,"['Love', 'Disgust']"
@as_88j @just_5_min @missdior456 من سنة ٢٠١٥ ما احد حماك ودافع عنك ضد الحوثي الا الكويتي بالصف الامامي يا جاحد استر نفسك يا كرتون,['Disgust']
"@ahmadabdulsada ""تابع""العميل الى ملالي ايران الجهلةوالمتخلفون الذين يقتلون شعبهم المنتفض ضدهم احمدعبدالسادةومعطيه اللايك غزوان جاسم,اسمعواياذيول وياعملاءالمثل يقول:""يعرف المرؤ من قرينه""وانتم قرينكم ملالي ايران و بشارالاسدوكورياالشماليةوروسيااعداءالشعوب,141 مع اخراج روسيامن أوكرانياو7ضدالقرار,ا",['Disgust']
@na3amm @galaxydib @lakiss_nancy @nafez_warrak يعني يا ايها الرجعي المتخلف نوابك مشكوك بأمرهم ووزرائك مش محل ثقة هيدول على اطيب العلاقات مع نواب ووزراء القوات خافو الله بعباده جميعنا بني البشر وكلنا لبناننين ولبنان وطن لكل ابنائه سواء اختلفنا معهم ان اتفقنا نقي اخوة في الانسانية والوطن,"['Sadness', 'Disgust', 'Anticipation']"
@Omar_Madaniah جميعهم تربية ايرانية فارسية قذرة، ويجب ان نعلنها بقوة العدو الاول والاخير للاسلام والعروبة ايران الفارسية الشيعية صناعة غربية للقيام بالدور الاسرائيلي في المنطقة العربية لقتل المذهب السني باخراج دين الخرافات الايراني الحذر الحذر الحذر,['Disgust']
@mabuhedaih اذا كانت ضعيفه كما تدعيه بغير انصاف لماذا. لم يحققوها اهل العالميه صعبه قويه الي الان. سواء. بالتجمع او. الفصل. ولم يسبق لهم تحقيق هذه البطوله ولكن. عندما تغرد لترضي البعض تغرد بهذا الكلام,['Disgust']
"@alrabiaatv المناكفات السعودية الوهابية لم ولن ينتهي مسلسلها وغبي وساذج ومعوق فكريا وعقليا من يصدق الادعاءات والتسويقات لنظام سعودي معتدل ومحب للعراق او اي بلد عربي آخر ,, مناكفات المسؤوين السعوديين للأردن تحديدا ليست جديده وعلينا تذكر مداخلات الملك سلمان العديده ضد ملك الاردن في المؤتمرات",['Disgust']
مصر بتنضف من برميل الزباله من يوم رجوعه للرياضه ومصر عندها سرطان واخيرا تم ازاله الورم وكل المنتمين لمرتضي اقولهم ربنا يحشركم معاه يوم الدين لانك بتنصر سباب لعان وقاتل ٢٠ شاب من مشجعي الزماللك ويشهد التاريخ أن مرتضي منصور من أقذر من انجبت مصر #مرتضي_منصور https://t.co/UN5XtJxuwe,['Disgust']
@SofyBey2 @123mona456 @AwrasMedia اين انه يقصف ثوار قال الفرنسيين 🤣🤣🤣كيف يقصف ثوار و كانو فيه حتى مغاربة لن تزورو تاريخ مهما فعلتم يا ناكري الخير نقصف ثوار و زوجاتهم و ابنائهم و اهاليهم كانو بمدن مغربية للحماية اسكنوهم اجدادنا في بيوتهم قليل اصل هذا ما جنيناه سب و قذف و تزوير https://t.co/pVxKoIgJGu,['Disgust']
@sslook110 @alhadrwi في اي شيء فخر 26 محليه بالدفع الرباعي والسداسي والفار واللجان صفر اسيا صفر عالميه صفر عربيه صفر خليجية هذا الفخر عندك,['Disgust']
زيارة ماكرون للغابون لابد ان تسترجع ذاكرة استعمارية مريرة بداية بنهب غابات الغابون وثروات النفط وقاعدة عسكرية فرنسية ب 400 جندي الرؤساء في الغابون لابد لهم من ضوء اخضر 🇫🇷 لتولي الحكم الآن البلد تطورت وبدأت في الانعتاق و لها علاقات طيبة مع المغرب أمور ستجعل ماكرون يخرج خالي الوفاض https://t.co/Pizp2ZZVXi,['Anticipation']
الكلب خالد الجندي من سحرة فرعون يسخر من الشعب المصري ويفتي بإباحة أكل الكلاب https://t.co/KovWRxe2l2,['Disgust']
@jalelouerghi عاد الخوانجية اللي تدافع عليهم ultra-libéraux ché Guevara يعتبروه مجرم شيوعي... كيفاش تستشهد بيه؟,['Disgust']
@ahmedalsarraf1 يحق لنا نفتش لان حزب الله متغلغل بالكويت ومن اهم وسائله المخدرات ولا تهون الاسلحة اللي لقوها تحت البلاط,['Anticipation']
@HeraviMo @sun86set و نفس الشي مع قوات الارهابية الانفصالية في شمال,['Disgust']
@generalalmehdi انت النصارني الرافضي مطايا الخميني,['Disgust']
"@Redha715 @soldier2017kg لو فكر الأوربيون واليابانيون والأمريكيون بنفس هذه الطريقة الخطيرة ""تراث الأجداد يحكم الحاضر"" لاقتتل الالمان البروتستانت مع الإيطاليين الكاثوليك ولاقتتل اليابانيون مع الصينيين ولاقتتل البيض والسود والهنود الحمر في أمريكا بعضهم مع بعض .. الإنسان المتحضر تحكمه مصالحه الحاضرة ..",['No emotions']
@ILoveALnaser200 كبير الرياض ههههههههههههههههههههه ناديك الوضيع ماهو كبير الدخل المحدود,['Disgust']
@meretbetah @sky444oct الاغريق هم نفسهم اللي حكموكم وهم من بنوا مكتبة الاسكندرية مب المصريين,['Disgust']
RT @fadaqzhra: هذا ليس قول الرافضة هذا قول علمائكم معاوية واتباعه هم الفئة الباغية ... #معاويه_نعال_المومنين https://t.co/UbZyF3IUjM,['Disgust']
أمريكا وحلفائها، أذلاء صاغرين. وها قد انتصرت طالبان على أمريكا المجهزة بأحدث الأسلحة الحربية والمعدات، وكذلك على قوتها اقتصادياً بالدولارات وغطرستها بتحالف العالم معها، وكل ذلك لم يمنع نجاح البسطاء في معركتهم ضدها. فقد فشلت أمريكا بكل ما تملكه من قوة سياسة واقتصادية وجماهيرية,['Disgust']
"كاتب عُماني: ""التاريخ لا يرحم من يتعامل مع الصهاينة"".. ويُذكر باستقبال نتنياهو في مسقط !. #الخيمة | #عمان #عمانيون_ضد_التحليق_الصهيوني #عُمانيون_ضد_التطبيع #سلطنة_عمان #Oman #Israel https://t.co/SSZiDhInD1",['No emotions']
@OnlyKahlan @Fahad_Alotaibi_ الخدم يكرهونا ومايبونا نفوز الا من رحم ربي نسبه ٥٪,['Disgust']
@kas_800 @MOISaudiArabia @pss_ar @bip_ksa هذا جنوبي انفصالي تلقاه عايش في الإمارات,['Disgust']
@JackAbiMansour2 هوى صح قال علينا أن نزيل الحاله الاستعماريه الإسرائيلية هوى والعلم عند الله اظاهر انه مفكر انو لبنان هيا إسرائيل و إسرائيل هيا لبنان. كلاموا صحيح بس التمس عندوا الموضوع فين تقع لبنان وفين تقع إسرائيل 🤦‍♂️🤦🏿‍♂️,['Surprise']
@watny_y @Lawmohyemen هذا في السابق وهو كان مخدوع مثله مثل غيره ممن أستلغ الحوثي عواطفهم من أجل استغلالهم لتمرير مشروعه الكهنوتي,"['Sadness', 'Disgust']"
